,n,m,c,tipoFrec,maxDist
4543,15.0,30.0,26.0,1.0,28.0
4544,15.0,30.0,26.0,1.0,29.0
4545,15.0,30.0,26.0,1.0,28.0
4546,15.0,30.0,26.0,1.0,29.0
4547,15.0,30.0,26.0,1.0,30.0
4548,15.0,30.0,26.0,1.0,29.0
4549,15.0,30.0,26.0,1.0,28.0
4550,15.0,30.0,26.0,1.0,29.0
4551,15.0,30.0,26.0,1.0,29.0
4552,15.0,30.0,26.0,1.0,29.0
4553,15.0,30.0,26.0,1.0,29.0
4554,15.0,30.0,26.0,1.0,29.0
4555,15.0,30.0,26.0,1.0,27.0
4556,15.0,30.0,26.0,1.0,29.0
4557,15.0,30.0,26.0,1.0,28.0
4558,15.0,30.0,26.0,1.0,29.0
4559,15.0,30.0,26.0,1.0,29.0
4560,15.0,30.0,26.0,1.0,30.0
4561,15.0,30.0,26.0,1.0,29.0
4562,15.0,30.0,26.0,1.0,29.0
4563,15.0,30.0,26.0,1.0,29.0
4564,15.0,30.0,26.0,1.0,27.0
4565,15.0,30.0,26.0,1.0,28.0
4566,15.0,30.0,26.0,1.0,29.0
4567,15.0,30.0,26.0,1.0,28.0
4568,15.0,30.0,26.0,1.0,29.0
4569,15.0,30.0,26.0,1.0,27.0
4570,15.0,30.0,26.0,1.0,29.0
4571,15.0,30.0,26.0,1.0,28.0
4572,15.0,30.0,26.0,1.0,28.0
4573,15.0,30.0,26.0,1.0,28.0
4574,15.0,30.0,26.0,1.0,28.0
4575,15.0,30.0,26.0,1.0,29.0
4576,15.0,30.0,26.0,1.0,28.0
4577,15.0,30.0,26.0,1.0,28.0
4578,15.0,30.0,26.0,1.0,29.0
4579,15.0,30.0,26.0,1.0,29.0
4580,15.0,30.0,26.0,1.0,29.0
4581,15.0,30.0,26.0,1.0,29.0
4582,15.0,30.0,26.0,1.0,30.0
4583,15.0,30.0,26.0,1.0,29.0
4584,15.0,30.0,26.0,1.0,28.0
4585,15.0,30.0,26.0,1.0,28.0
4586,15.0,30.0,26.0,1.0,28.0
4587,15.0,30.0,26.0,1.0,29.0
4588,15.0,30.0,26.0,1.0,29.0
4589,15.0,30.0,26.0,1.0,29.0
4590,15.0,30.0,26.0,1.0,29.0
4591,15.0,30.0,26.0,1.0,29.0
4592,15.0,30.0,26.0,1.0,29.0
4593,15.0,30.0,26.0,1.0,28.0
4594,15.0,30.0,26.0,1.0,29.0
4595,15.0,30.0,26.0,1.0,29.0
4596,15.0,30.0,26.0,1.0,30.0
4597,15.0,30.0,26.0,1.0,28.0
4598,15.0,30.0,26.0,1.0,29.0
4599,15.0,30.0,26.0,1.0,28.0
4600,15.0,30.0,26.0,1.0,30.0
4601,15.0,30.0,26.0,1.0,28.0
4602,15.0,30.0,26.0,1.0,29.0
4603,15.0,30.0,26.0,1.0,28.0
4604,15.0,30.0,26.0,1.0,29.0
4605,15.0,30.0,26.0,1.0,28.0
4606,15.0,30.0,26.0,1.0,28.0
4607,15.0,30.0,26.0,1.0,28.0
4608,15.0,30.0,26.0,1.0,29.0
4609,15.0,30.0,26.0,1.0,29.0
4610,15.0,30.0,26.0,1.0,28.0
4611,15.0,30.0,26.0,1.0,28.0
4612,15.0,30.0,26.0,1.0,29.0
4613,15.0,30.0,26.0,1.0,29.0
4614,15.0,30.0,26.0,1.0,29.0
4615,15.0,30.0,26.0,1.0,29.0
4616,15.0,30.0,26.0,1.0,30.0
4617,15.0,30.0,26.0,1.0,29.0
4618,15.0,30.0,26.0,1.0,28.0
4619,15.0,30.0,26.0,1.0,27.0
4620,15.0,30.0,26.0,1.0,28.0
4621,15.0,30.0,26.0,1.0,28.0
4622,15.0,30.0,26.0,1.0,29.0
4623,15.0,30.0,26.0,1.0,28.0
4624,15.0,30.0,26.0,1.0,28.0
4625,15.0,30.0,26.0,1.0,29.0
4626,15.0,30.0,26.0,1.0,29.0
4627,15.0,30.0,26.0,1.0,28.0
4628,15.0,30.0,26.0,1.0,29.0
4629,15.0,30.0,26.0,1.0,28.0
4630,15.0,30.0,26.0,1.0,28.0
4631,15.0,30.0,26.0,1.0,28.0
4632,15.0,30.0,26.0,1.0,28.0
4633,15.0,30.0,26.0,1.0,29.0
4634,15.0,30.0,26.0,1.0,28.0
4635,15.0,30.0,26.0,1.0,28.0
4636,15.0,30.0,26.0,1.0,29.0
4637,15.0,30.0,26.0,1.0,28.0
4638,15.0,30.0,26.0,1.0,28.0
4639,15.0,30.0,26.0,1.0,29.0
4640,15.0,30.0,26.0,1.0,29.0
4641,15.0,30.0,26.0,1.0,28.0
4642,15.0,30.0,26.0,1.0,29.0
4643,15.0,30.0,26.0,1.0,29.0
4644,15.0,30.0,26.0,1.0,28.0
4645,15.0,30.0,26.0,1.0,28.0
4646,15.0,30.0,26.0,1.0,29.0
4647,15.0,30.0,26.0,1.0,28.0
4648,15.0,30.0,26.0,1.0,29.0
4649,15.0,30.0,26.0,1.0,28.0
4650,15.0,30.0,26.0,1.0,29.0
4651,15.0,30.0,26.0,1.0,28.0
4652,15.0,30.0,26.0,1.0,27.0
4653,15.0,30.0,26.0,1.0,28.0
4654,15.0,30.0,26.0,1.0,28.0
4655,15.0,30.0,26.0,1.0,28.0
4656,15.0,30.0,26.0,1.0,28.0
4657,15.0,30.0,26.0,1.0,29.0
4658,15.0,30.0,26.0,1.0,30.0
4659,15.0,30.0,26.0,1.0,29.0
4660,15.0,30.0,26.0,1.0,29.0
4661,15.0,30.0,26.0,1.0,28.0
4662,15.0,30.0,26.0,1.0,28.0
4663,15.0,30.0,26.0,1.0,29.0
4664,15.0,30.0,26.0,1.0,29.0
4665,15.0,30.0,26.0,1.0,28.0
4666,15.0,30.0,26.0,1.0,28.0
4667,15.0,30.0,26.0,1.0,28.0
4668,15.0,30.0,26.0,1.0,29.0
4669,15.0,30.0,26.0,1.0,28.0
4670,15.0,30.0,26.0,1.0,29.0
4671,15.0,30.0,26.0,1.0,29.0
4672,15.0,30.0,26.0,1.0,29.0
4673,15.0,30.0,26.0,1.0,29.0
4674,15.0,30.0,26.0,1.0,29.0
4675,15.0,30.0,26.0,1.0,28.0
4676,15.0,30.0,26.0,1.0,29.0
4677,15.0,30.0,26.0,1.0,29.0
4678,15.0,30.0,26.0,1.0,29.0
4679,15.0,30.0,26.0,1.0,28.0
4680,15.0,30.0,26.0,1.0,28.0
4681,15.0,30.0,26.0,1.0,29.0
4682,15.0,30.0,26.0,1.0,29.0
4683,15.0,30.0,26.0,1.0,28.0
4684,15.0,30.0,26.0,1.0,28.0
4685,15.0,30.0,26.0,1.0,28.0
4686,15.0,30.0,26.0,1.0,29.0
4687,15.0,30.0,26.0,1.0,28.0
4688,15.0,30.0,26.0,1.0,29.0
4689,15.0,30.0,26.0,1.0,29.0
4690,15.0,30.0,26.0,1.0,30.0
4691,15.0,30.0,26.0,1.0,28.0
4692,15.0,30.0,26.0,1.0,28.0
4693,15.0,30.0,26.0,1.0,29.0
4694,15.0,30.0,26.0,1.0,29.0
4695,15.0,30.0,26.0,1.0,28.0
4696,15.0,30.0,26.0,1.0,29.0
4697,15.0,30.0,26.0,1.0,28.0
4698,15.0,30.0,26.0,1.0,28.0
4699,15.0,30.0,26.0,1.0,29.0
4700,15.0,30.0,26.0,1.0,29.0
4701,15.0,30.0,26.0,1.0,28.0
4702,15.0,30.0,26.0,1.0,28.0
4703,15.0,30.0,26.0,1.0,29.0
4704,15.0,30.0,26.0,1.0,28.0
4705,15.0,30.0,26.0,1.0,29.0
4706,15.0,30.0,26.0,1.0,29.0
4707,15.0,30.0,26.0,1.0,29.0
4708,15.0,30.0,26.0,1.0,29.0
4709,15.0,30.0,26.0,1.0,28.0
4710,15.0,30.0,26.0,1.0,28.0
4711,15.0,30.0,26.0,1.0,29.0
4712,15.0,30.0,26.0,1.0,28.0
4713,15.0,30.0,26.0,1.0,29.0
4714,15.0,30.0,26.0,1.0,29.0
4715,15.0,30.0,26.0,1.0,29.0
4716,15.0,30.0,26.0,1.0,29.0
4717,15.0,30.0,26.0,1.0,29.0
4718,15.0,30.0,26.0,1.0,27.0
4719,15.0,30.0,26.0,1.0,28.0
4720,15.0,30.0,26.0,1.0,27.0
4721,15.0,30.0,26.0,1.0,28.0
4722,15.0,30.0,26.0,1.0,29.0
4723,15.0,30.0,26.0,1.0,29.0
4724,15.0,30.0,26.0,1.0,29.0
4725,15.0,30.0,26.0,1.0,30.0
4726,15.0,30.0,26.0,1.0,29.0
4727,15.0,30.0,26.0,1.0,29.0
4728,15.0,30.0,26.0,1.0,29.0
4729,15.0,30.0,26.0,1.0,28.0
4730,15.0,30.0,26.0,1.0,30.0
4731,15.0,30.0,26.0,1.0,29.0
4732,15.0,30.0,26.0,1.0,29.0
4733,15.0,30.0,26.0,1.0,29.0
4734,15.0,30.0,26.0,1.0,28.0
4735,15.0,30.0,26.0,1.0,29.0
4736,15.0,30.0,26.0,1.0,29.0
4737,15.0,30.0,26.0,1.0,29.0
4738,15.0,30.0,26.0,1.0,29.0
4739,15.0,30.0,26.0,1.0,28.0
4740,15.0,30.0,26.0,1.0,28.0
4741,15.0,30.0,26.0,1.0,30.0
4742,15.0,30.0,26.0,1.0,28.0
4743,15.0,30.0,26.0,1.0,28.0
4744,15.0,30.0,26.0,1.0,28.0
4745,15.0,30.0,26.0,1.0,29.0
4746,15.0,30.0,26.0,1.0,28.0
4747,15.0,30.0,26.0,1.0,28.0
4748,15.0,30.0,26.0,1.0,27.0
4749,15.0,30.0,26.0,1.0,29.0
4750,15.0,30.0,26.0,1.0,28.0
4751,15.0,30.0,26.0,1.0,30.0
4752,15.0,30.0,26.0,1.0,29.0
4753,15.0,30.0,26.0,1.0,28.0
4754,15.0,30.0,26.0,1.0,29.0
4755,15.0,30.0,26.0,1.0,30.0
4756,15.0,30.0,26.0,1.0,29.0
4757,15.0,30.0,26.0,1.0,30.0
4758,15.0,30.0,26.0,1.0,30.0
4759,15.0,30.0,26.0,1.0,28.0
4760,15.0,30.0,26.0,1.0,29.0
4761,15.0,30.0,26.0,1.0,28.0
4762,15.0,30.0,26.0,1.0,29.0
4763,15.0,30.0,26.0,1.0,28.0
4764,15.0,30.0,26.0,1.0,29.0
4765,15.0,30.0,26.0,1.0,30.0
4766,15.0,30.0,26.0,1.0,29.0
4767,15.0,30.0,26.0,1.0,29.0
4768,15.0,30.0,26.0,1.0,28.0
4769,15.0,30.0,26.0,1.0,29.0
4770,15.0,30.0,26.0,1.0,28.0
4771,15.0,30.0,26.0,1.0,30.0
4772,15.0,30.0,26.0,1.0,29.0
4773,15.0,30.0,26.0,1.0,28.0
4774,15.0,30.0,26.0,1.0,28.0
4775,15.0,30.0,26.0,1.0,29.0
4776,15.0,30.0,26.0,1.0,28.0
4777,15.0,30.0,26.0,1.0,28.0
4778,15.0,30.0,26.0,1.0,29.0
4779,15.0,30.0,26.0,1.0,28.0
4780,15.0,30.0,26.0,1.0,29.0
4781,15.0,30.0,26.0,1.0,28.0
4782,15.0,30.0,26.0,1.0,28.0
4783,15.0,30.0,26.0,1.0,29.0
4784,15.0,30.0,26.0,1.0,28.0
4785,15.0,30.0,26.0,1.0,29.0
4786,15.0,30.0,26.0,1.0,29.0
4787,15.0,30.0,26.0,1.0,29.0
4788,15.0,30.0,26.0,1.0,28.0
4789,15.0,30.0,26.0,1.0,30.0
4790,15.0,30.0,26.0,1.0,28.0
4791,15.0,30.0,26.0,1.0,29.0
4792,15.0,30.0,26.0,1.0,28.0
4793,15.0,30.0,26.0,1.0,29.0
4794,15.0,30.0,26.0,1.0,28.0
4795,15.0,30.0,26.0,1.0,29.0
4796,15.0,30.0,26.0,1.0,27.0
4797,15.0,30.0,26.0,1.0,28.0
4798,15.0,30.0,26.0,1.0,29.0
4799,15.0,30.0,26.0,1.0,28.0
4800,15.0,30.0,26.0,2.0,30.0
4801,15.0,30.0,26.0,2.0,30.0
4802,15.0,30.0,26.0,2.0,30.0
4803,15.0,30.0,26.0,2.0,29.0
4804,15.0,30.0,26.0,2.0,30.0
4805,15.0,30.0,26.0,2.0,30.0
4806,15.0,30.0,26.0,2.0,30.0
4807,15.0,30.0,26.0,2.0,30.0
4808,15.0,30.0,26.0,2.0,30.0
4809,15.0,30.0,26.0,2.0,30.0
4810,15.0,30.0,26.0,2.0,30.0
4811,15.0,30.0,26.0,2.0,30.0
4812,15.0,30.0,26.0,2.0,30.0
4813,15.0,30.0,26.0,2.0,30.0
4814,15.0,30.0,26.0,2.0,30.0
4815,15.0,30.0,26.0,2.0,30.0
4816,15.0,30.0,26.0,2.0,30.0
4817,15.0,30.0,26.0,2.0,30.0
4818,15.0,30.0,26.0,2.0,30.0
4819,15.0,30.0,26.0,2.0,30.0
4820,15.0,30.0,26.0,2.0,30.0
4821,15.0,30.0,26.0,2.0,29.0
4822,15.0,30.0,26.0,2.0,30.0
4823,15.0,30.0,26.0,2.0,30.0
4824,15.0,30.0,26.0,2.0,30.0
4825,15.0,30.0,26.0,2.0,29.0
4826,15.0,30.0,26.0,2.0,30.0
4827,15.0,30.0,26.0,2.0,30.0
4828,15.0,30.0,26.0,2.0,30.0
4829,15.0,30.0,26.0,2.0,30.0
4830,15.0,30.0,26.0,2.0,30.0
4831,15.0,30.0,26.0,2.0,30.0
4832,15.0,30.0,26.0,2.0,30.0
4833,15.0,30.0,26.0,2.0,30.0
4834,15.0,30.0,26.0,2.0,30.0
4835,15.0,30.0,26.0,2.0,30.0
4836,15.0,30.0,26.0,2.0,30.0
4837,15.0,30.0,26.0,2.0,30.0
4838,15.0,30.0,26.0,2.0,29.0
4839,15.0,30.0,26.0,2.0,30.0
4840,15.0,30.0,26.0,2.0,30.0
4841,15.0,30.0,26.0,2.0,30.0
4842,15.0,30.0,26.0,2.0,30.0
4843,15.0,30.0,26.0,2.0,30.0
4844,15.0,30.0,26.0,2.0,30.0
4845,15.0,30.0,26.0,2.0,30.0
4846,15.0,30.0,26.0,2.0,30.0
4847,15.0,30.0,26.0,2.0,30.0
4848,15.0,30.0,26.0,2.0,30.0
4849,15.0,30.0,26.0,2.0,30.0
4850,15.0,30.0,26.0,2.0,30.0
4851,15.0,30.0,26.0,2.0,30.0
4852,15.0,30.0,26.0,2.0,30.0
4853,15.0,30.0,26.0,2.0,30.0
4854,15.0,30.0,26.0,2.0,30.0
4855,15.0,30.0,26.0,2.0,30.0
4856,15.0,30.0,26.0,2.0,30.0
4857,15.0,30.0,26.0,2.0,30.0
4858,15.0,30.0,26.0,2.0,30.0
4859,15.0,30.0,26.0,2.0,30.0
4860,15.0,30.0,26.0,2.0,30.0
4861,15.0,30.0,26.0,2.0,30.0
4862,15.0,30.0,26.0,2.0,30.0
4863,15.0,30.0,26.0,2.0,30.0
4864,15.0,30.0,26.0,2.0,30.0
4865,15.0,30.0,26.0,2.0,30.0
4866,15.0,30.0,26.0,2.0,30.0
4867,15.0,30.0,26.0,2.0,30.0
4868,15.0,30.0,26.0,2.0,30.0
4869,15.0,30.0,26.0,2.0,30.0
4870,15.0,30.0,26.0,2.0,30.0
4871,15.0,30.0,26.0,2.0,30.0
4872,15.0,30.0,26.0,2.0,30.0
4873,15.0,30.0,26.0,2.0,30.0
4874,15.0,30.0,26.0,2.0,30.0
4875,15.0,30.0,26.0,2.0,30.0
4876,15.0,30.0,26.0,2.0,30.0
4877,15.0,30.0,26.0,2.0,30.0
4878,15.0,30.0,26.0,2.0,30.0
4879,15.0,30.0,26.0,2.0,30.0
4880,15.0,30.0,26.0,2.0,29.0
4881,15.0,30.0,26.0,2.0,30.0
4882,15.0,30.0,26.0,2.0,30.0
4883,15.0,30.0,26.0,2.0,30.0
4884,15.0,30.0,26.0,2.0,30.0
4885,15.0,30.0,26.0,2.0,30.0
4886,15.0,30.0,26.0,2.0,30.0
4887,15.0,30.0,26.0,2.0,30.0
4888,15.0,30.0,26.0,2.0,30.0
4889,15.0,30.0,26.0,2.0,30.0
4890,15.0,30.0,26.0,2.0,30.0
4891,15.0,30.0,26.0,2.0,30.0
4892,15.0,30.0,26.0,2.0,30.0
4893,15.0,30.0,26.0,2.0,30.0
4894,15.0,30.0,26.0,2.0,30.0
4895,15.0,30.0,26.0,2.0,30.0
4896,15.0,30.0,26.0,2.0,30.0
4897,15.0,30.0,26.0,2.0,30.0
4898,15.0,30.0,26.0,2.0,29.0
4899,15.0,30.0,26.0,2.0,30.0
4900,15.0,30.0,26.0,2.0,30.0
4901,15.0,30.0,26.0,2.0,30.0
4902,15.0,30.0,26.0,2.0,30.0
4903,15.0,30.0,26.0,2.0,30.0
4904,15.0,30.0,26.0,2.0,30.0
4905,15.0,30.0,26.0,2.0,30.0
4906,15.0,30.0,26.0,2.0,30.0
4907,15.0,30.0,26.0,2.0,30.0
4908,15.0,30.0,26.0,2.0,30.0
4909,15.0,30.0,26.0,2.0,30.0
4910,15.0,30.0,26.0,2.0,30.0
4911,15.0,30.0,26.0,2.0,30.0
4912,15.0,30.0,26.0,2.0,30.0
4913,15.0,30.0,26.0,2.0,30.0
4914,15.0,30.0,26.0,2.0,30.0
4915,15.0,30.0,26.0,2.0,30.0
4916,15.0,30.0,26.0,2.0,30.0
4917,15.0,30.0,26.0,2.0,30.0
4918,15.0,30.0,26.0,2.0,30.0
4919,15.0,30.0,26.0,2.0,30.0
4920,15.0,30.0,26.0,2.0,29.0
4921,15.0,30.0,26.0,2.0,30.0
4922,15.0,30.0,26.0,2.0,30.0
4923,15.0,30.0,26.0,2.0,30.0
4924,15.0,30.0,26.0,2.0,30.0
4925,15.0,30.0,26.0,2.0,30.0
4926,15.0,30.0,26.0,2.0,30.0
4927,15.0,30.0,26.0,2.0,30.0
4928,15.0,30.0,26.0,2.0,30.0
4929,15.0,30.0,26.0,2.0,30.0
4930,15.0,30.0,26.0,2.0,30.0
4931,15.0,30.0,26.0,2.0,30.0
4932,15.0,30.0,26.0,2.0,30.0
4933,15.0,30.0,26.0,2.0,30.0
4934,15.0,30.0,26.0,2.0,30.0
4935,15.0,30.0,26.0,2.0,30.0
4936,15.0,30.0,26.0,2.0,30.0
4937,15.0,30.0,26.0,2.0,29.0
4938,15.0,30.0,26.0,2.0,30.0
4939,15.0,30.0,26.0,2.0,30.0
4940,15.0,30.0,26.0,2.0,29.0
4941,15.0,30.0,26.0,2.0,30.0
4942,15.0,30.0,26.0,2.0,30.0
4943,15.0,30.0,26.0,2.0,30.0
4944,15.0,30.0,26.0,2.0,30.0
4945,15.0,30.0,26.0,2.0,30.0
4946,15.0,30.0,26.0,2.0,30.0
4947,15.0,30.0,26.0,2.0,30.0
4948,15.0,30.0,26.0,2.0,30.0
4949,15.0,30.0,26.0,2.0,30.0
4950,15.0,30.0,26.0,2.0,30.0
4951,15.0,30.0,26.0,2.0,29.0
4952,15.0,30.0,26.0,2.0,29.0
4953,15.0,30.0,26.0,2.0,30.0
4954,15.0,30.0,26.0,2.0,30.0
4955,15.0,30.0,26.0,2.0,30.0
4956,15.0,30.0,26.0,2.0,30.0
4957,15.0,30.0,26.0,2.0,30.0
4958,15.0,30.0,26.0,2.0,30.0
4959,15.0,30.0,26.0,2.0,30.0
4960,15.0,30.0,26.0,2.0,30.0
4961,15.0,30.0,26.0,2.0,30.0
4962,15.0,30.0,26.0,2.0,30.0
4963,15.0,30.0,26.0,2.0,30.0
4964,15.0,30.0,26.0,2.0,30.0
4965,15.0,30.0,26.0,2.0,30.0
4966,15.0,30.0,26.0,2.0,30.0
4967,15.0,30.0,26.0,2.0,30.0
4968,15.0,30.0,26.0,2.0,30.0
4969,15.0,30.0,26.0,2.0,30.0
4970,15.0,30.0,26.0,2.0,30.0
4971,15.0,30.0,26.0,2.0,30.0
4972,15.0,30.0,26.0,2.0,30.0
4973,15.0,30.0,26.0,2.0,30.0
4974,15.0,30.0,26.0,2.0,30.0
4975,15.0,30.0,26.0,2.0,30.0
4976,15.0,30.0,26.0,2.0,29.0
4977,15.0,30.0,26.0,2.0,30.0
4978,15.0,30.0,26.0,2.0,30.0
4979,15.0,30.0,26.0,2.0,30.0
4980,15.0,30.0,26.0,2.0,30.0
4981,15.0,30.0,26.0,2.0,30.0
4982,15.0,30.0,26.0,2.0,30.0
4983,15.0,30.0,26.0,2.0,30.0
4984,15.0,30.0,26.0,2.0,30.0
4985,15.0,30.0,26.0,2.0,30.0
4986,15.0,30.0,26.0,2.0,30.0
4987,15.0,30.0,26.0,2.0,30.0
4988,15.0,30.0,26.0,2.0,30.0
4989,15.0,30.0,26.0,2.0,30.0
4990,15.0,30.0,26.0,2.0,30.0
4991,15.0,30.0,26.0,2.0,30.0
4992,15.0,30.0,26.0,2.0,30.0
4993,15.0,30.0,26.0,2.0,30.0
4994,15.0,30.0,26.0,2.0,30.0
4995,15.0,30.0,26.0,2.0,30.0
4996,15.0,30.0,26.0,2.0,30.0
4997,15.0,30.0,26.0,2.0,30.0
4998,15.0,30.0,26.0,2.0,30.0
4999,15.0,30.0,26.0,2.0,30.0
5000,15.0,30.0,26.0,2.0,30.0
5001,15.0,30.0,26.0,2.0,30.0
5002,15.0,30.0,26.0,2.0,30.0
5003,15.0,30.0,26.0,2.0,30.0
5004,15.0,30.0,26.0,2.0,30.0
5005,15.0,30.0,26.0,2.0,30.0
5006,15.0,30.0,26.0,2.0,30.0
5007,15.0,30.0,26.0,2.0,30.0
5008,15.0,30.0,26.0,2.0,30.0
5009,15.0,30.0,26.0,2.0,30.0
5010,15.0,30.0,26.0,2.0,30.0
5011,15.0,30.0,26.0,2.0,30.0
5012,15.0,30.0,26.0,2.0,30.0
5013,15.0,30.0,26.0,2.0,30.0
5014,15.0,30.0,26.0,2.0,30.0
5015,15.0,30.0,26.0,2.0,30.0
5016,15.0,30.0,26.0,2.0,29.0
5017,15.0,30.0,26.0,2.0,30.0
5018,15.0,30.0,26.0,2.0,30.0
5019,15.0,30.0,26.0,2.0,30.0
5020,15.0,30.0,26.0,2.0,30.0
5021,15.0,30.0,26.0,2.0,30.0
5022,15.0,30.0,26.0,2.0,30.0
5023,15.0,30.0,26.0,2.0,30.0
5024,15.0,30.0,26.0,2.0,30.0
5025,15.0,30.0,26.0,2.0,30.0
5026,15.0,30.0,26.0,2.0,29.0
5027,15.0,30.0,26.0,2.0,30.0
5028,15.0,30.0,26.0,2.0,30.0
5029,15.0,30.0,26.0,2.0,29.0
5030,15.0,30.0,26.0,2.0,30.0
5031,15.0,30.0,26.0,2.0,30.0
5032,15.0,30.0,26.0,2.0,30.0
5033,15.0,30.0,26.0,2.0,30.0
5034,15.0,30.0,26.0,2.0,30.0
5035,15.0,30.0,26.0,2.0,30.0
5036,15.0,30.0,26.0,2.0,30.0
5037,15.0,30.0,26.0,2.0,30.0
5038,15.0,30.0,26.0,2.0,30.0
5039,15.0,30.0,26.0,2.0,30.0
5040,15.0,30.0,26.0,2.0,30.0
5041,15.0,30.0,26.0,2.0,30.0
5042,15.0,30.0,26.0,2.0,30.0
5043,15.0,30.0,26.0,2.0,30.0
5044,15.0,30.0,26.0,2.0,30.0
5045,15.0,30.0,26.0,2.0,30.0
5046,15.0,30.0,26.0,2.0,30.0
5047,15.0,30.0,26.0,2.0,30.0
5048,15.0,30.0,26.0,2.0,30.0
5049,15.0,30.0,26.0,2.0,29.0
5050,15.0,30.0,26.0,2.0,30.0
5051,15.0,30.0,26.0,2.0,29.0
5052,15.0,30.0,26.0,2.0,30.0
5053,15.0,30.0,26.0,2.0,30.0
5054,15.0,30.0,26.0,2.0,30.0
5055,15.0,30.0,26.0,2.0,30.0
5056,15.0,30.0,26.0,2.0,29.0
5057,15.0,30.0,26.0,2.0,30.0
5058,15.0,30.0,26.0,2.0,30.0
5059,15.0,30.0,26.0,2.0,30.0
5060,15.0,30.0,26.0,2.0,30.0
5061,15.0,30.0,26.0,2.0,29.0
5062,15.0,30.0,26.0,2.0,30.0
5063,15.0,30.0,26.0,2.0,30.0
5064,15.0,30.0,26.0,2.0,30.0
5065,15.0,30.0,26.0,2.0,30.0
5066,15.0,30.0,26.0,2.0,30.0
5067,15.0,30.0,26.0,2.0,30.0
5068,15.0,30.0,26.0,2.0,30.0
5069,15.0,30.0,26.0,2.0,30.0
5070,15.0,30.0,26.0,2.0,30.0
5071,15.0,30.0,26.0,2.0,30.0
5072,15.0,30.0,26.0,2.0,30.0
5073,15.0,30.0,26.0,2.0,30.0
5074,15.0,30.0,26.0,2.0,30.0
5075,15.0,30.0,26.0,2.0,30.0
5076,15.0,30.0,26.0,2.0,29.0
5077,15.0,30.0,26.0,2.0,30.0
5078,15.0,30.0,26.0,2.0,30.0
5079,15.0,30.0,26.0,2.0,29.0
5080,15.0,30.0,26.0,2.0,30.0
5081,15.0,30.0,26.0,2.0,29.0
5082,15.0,30.0,26.0,2.0,30.0
5083,15.0,30.0,26.0,2.0,30.0
5084,15.0,30.0,26.0,2.0,29.0
5085,15.0,30.0,26.0,2.0,30.0
5086,15.0,30.0,26.0,2.0,30.0
5087,15.0,30.0,26.0,2.0,30.0
5088,15.0,30.0,26.0,2.0,30.0
5089,15.0,30.0,26.0,2.0,30.0
5090,15.0,30.0,26.0,2.0,30.0
5091,15.0,30.0,26.0,2.0,30.0
5092,15.0,30.0,26.0,2.0,30.0
5093,15.0,30.0,26.0,2.0,30.0
5094,15.0,30.0,26.0,2.0,30.0
5095,15.0,30.0,26.0,2.0,30.0
5096,15.0,30.0,26.0,2.0,30.0
5097,15.0,30.0,26.0,2.0,29.0
5098,15.0,30.0,26.0,2.0,30.0
5099,15.0,30.0,26.0,2.0,30.0
5100,15.0,30.0,26.0,3.0,29.0
5101,15.0,30.0,26.0,3.0,29.0
5102,15.0,30.0,26.0,3.0,29.0
5103,15.0,30.0,26.0,3.0,28.0
5104,15.0,30.0,26.0,3.0,29.0
5105,15.0,30.0,26.0,3.0,28.0
5106,15.0,30.0,26.0,3.0,29.0
5107,15.0,30.0,26.0,3.0,29.0
5108,15.0,30.0,26.0,3.0,30.0
5109,15.0,30.0,26.0,3.0,30.0
5110,15.0,30.0,26.0,3.0,30.0
5111,15.0,30.0,26.0,3.0,30.0
5112,15.0,30.0,26.0,3.0,29.0
5113,15.0,30.0,26.0,3.0,28.0
5114,15.0,30.0,26.0,3.0,30.0
5115,15.0,30.0,26.0,3.0,29.0
5116,15.0,30.0,26.0,3.0,29.0
5117,15.0,30.0,26.0,3.0,29.0
5118,15.0,30.0,26.0,3.0,29.0
5119,15.0,30.0,26.0,3.0,30.0
5120,15.0,30.0,26.0,3.0,30.0
5121,15.0,30.0,26.0,3.0,30.0
5122,15.0,30.0,26.0,3.0,29.0
5123,15.0,30.0,26.0,3.0,29.0
5124,15.0,30.0,26.0,3.0,30.0
5125,15.0,30.0,26.0,3.0,30.0
5126,15.0,30.0,26.0,3.0,30.0
5127,15.0,30.0,26.0,3.0,29.0
5128,15.0,30.0,26.0,3.0,30.0
5129,15.0,30.0,26.0,3.0,30.0
5130,15.0,30.0,26.0,3.0,30.0
5131,15.0,30.0,26.0,3.0,30.0
5132,15.0,30.0,26.0,3.0,30.0
5133,15.0,30.0,26.0,3.0,30.0
5134,15.0,30.0,26.0,3.0,30.0
5135,15.0,30.0,26.0,3.0,30.0
5136,15.0,30.0,26.0,3.0,30.0
5137,15.0,30.0,26.0,3.0,29.0
5138,15.0,30.0,26.0,3.0,30.0
5139,15.0,30.0,26.0,3.0,28.0
5140,15.0,30.0,26.0,3.0,29.0
5141,15.0,30.0,26.0,3.0,28.0
5142,15.0,30.0,26.0,3.0,30.0
5143,15.0,30.0,26.0,3.0,29.0
5144,15.0,30.0,26.0,3.0,30.0
5145,15.0,30.0,26.0,3.0,29.0
5146,15.0,30.0,26.0,3.0,30.0
5147,15.0,30.0,26.0,3.0,28.0
5148,15.0,30.0,26.0,3.0,30.0
5149,15.0,30.0,26.0,3.0,30.0
